STARLINK-30861          
1 58395U 23178X   23341.25002315 -.01760839  00000+0 -21654-1 0  9996
2 58395  53.0547 222.1782 0001020  67.6629 182.6497 15.62595909  3819
MALLIGYONG-1            
1 58400U 23179A   23341.46761252  .00004554  00000+0  20564-3 0  9992
2 58400  97.4268 226.0354 0014557 218.4818 141.5381 15.21390843  2417
CHOLLIMA-1 R/B          
1 58401U 23179B   23340.57010877  .00007126  00000+0  27835-3 0  9990
2 58401  97.4128 225.2243 0032027 247.2641 112.5211 15.25714707  2274
STARLINK-30964          
1 58402U 23180A   23341.58335648 -.01689473  00000+0 -14508-1 0  9996
2 58402  43.0010 221.1163 0001801 263.0965  13.0245 15.71487134  3634
STARLINK-30844          
1 58403U 23180B   23340.91667824 -.01784726  00000+0 -13826-1 0  9996
2 58403  43.0017 225.1489 0001793 273.1555 184.3141 15.74043224  3430
STARLINK-30876          
1 58404U 23180C   23341.58335648 -.01684882  00000+0 -14466-1 0  9990
2 58404  43.0008 221.1125 0001960 258.3647  18.9979 15.71480971  3631
STARLINK-30952          
1 58405U 23180D   23341.58335648 -.01689049  00000+0 -14504-1 0  9994
2 58405  43.0009 221.1117 0002237 259.1532  18.8290 15.71481818  3539
STARLINK-30925          
1 58406U 23180E   23340.91667824 -.01802163  00000+0 -13974-1 0  9999
2 58406  43.0015 225.1432 0001911 272.6300 186.7032 15.74052514  3441
STARLINK-30954          
1 58407U 23180F   23341.58335648 -.01689730  00000+0 -14515-1 0  9995
2 58407  43.0007 221.1080 0001769 265.0712  14.1506 15.71480251  3633
STARLINK-30906          
1 58408U 23180G   23340.91667824 -.00926228  00000+0 -41621-2 0  9990
2 58408  43.0022 224.4313 0001916 274.1658 108.3709 15.85364439  3174
STARLINK-30940          
1 58409U 23180H   23341.58335648 -.01684552  00000+0 -14470-1 0  9994
2 58409  43.0007 221.1012 0001766 251.6669  30.0362 15.71471529  3634
STARLINK-30933          
1 58410U 23180J   23341.58335648 -.01685109  00000+0 -14472-1 0  9997
2 58410  43.0009 221.1046 0002001 259.1718  21.2910 15.71474361  3634
STARLINK-30919          
1 58411U 23180K   23341.58335648  .00148476  00000+0  94495-3 0  9991
2 58411  43.0021 221.0112 0002824 272.6889  45.1861 15.75225180  3529
STARLINK-30924          
1 58412U 23180L   23340.91667824 -.00983012  00000+0 -64100-2 0  9996
2 58412  43.0028 224.9552 0001668 277.6653 255.9302 15.77594679  3532
STARLINK-30931          
1 58413U 23180M   23340.91667824 -.00848214  00000+0 -49596-2 0  9993
2 58413  43.0026 224.6869 0001719 280.0830   0.7422 15.79625484  3531
STARLINK-30922          
1 58414U 23180N   23341.58335648 -.01689626  00000+0 -14521-1 0  9994
2 58414  43.0007 221.0955 0001762 265.1740  19.0086 15.71469027  3620
STARLINK-30949          
1 58415U 23180P   23341.25002315 -.01054005  00000+0 -72577-2 0  9994
2 58415  43.0026 222.9082 0001476 278.3786 357.1712 15.76145238  3577
STARLINK-30967          
1 58416U 23180Q   23341.58335648 -.01689455  00000+0 -14521-1 0  9996
2 58416  43.0006 221.0936 0001660 263.5949  21.2083 15.71467484  3627
STARLINK-30955          
1 58417U 23180R   23341.58335648 -.01698850  00000+0 -13257-1 0  9991
2 58417  43.0014 220.8723 0001829 271.0688 102.0590 15.73720474  3623
STARLINK-30895          
1 58418U 23180S   23341.25002315 -.01721056  00000+0 -14042-1 0  9996
2 58418  43.0009 223.1051 0001607 257.4937 299.7206 15.72737872  3477
STARLINK-30917          
1 58419U 23180T   23341.58335648 -.01678827  00000+0 -14418-1 0  9995
2 58419  43.0007 221.0884 0002731 236.0957  50.5741 15.71453926  3629
STARLINK-30899          
1 58420U 23180U   23341.58335648 -.01681674  00000+0 -14450-1 0  9997
2 58420  43.0007 221.0873 0001884 250.4689  36.8154 15.71457206  3528
STARLINK-30902          
1 58421U 23180V   23341.58335648 -.01685285  00000+0 -14486-1 0  9999
2 58421  43.0008 221.0856 0001707 254.3081  33.5962 15.71457874  3526
STARLINK-30912          
1 58422U 23180W   23341.58335648 -.01684214  00000+0 -14474-1 0  9998
2 58422  43.0008 221.0839 0002129 252.7852  35.7396 15.71455531  3629
STARLINK-30900          
1 58423U 23180X   23340.91667824 -.01055794  00000+0 -67764-2 0  9995
2 58423  43.0027 224.7291 0001642 278.8388 345.2601 15.77713937  3424
STARLINK-30908          
1 58424U 23180Y   23340.91667824 -.00915959  00000+0 -51815-2 0  9993
2 58424  43.0029 224.7366 0001286 274.4857 346.9924 15.80518858  3512
2023-181A               
1 58425U 23181A   23341.46111722 -.00000045  00000+0  14737-3 0  9990
2 58425  49.9587 110.0911 0012789 341.7909  18.2509 13.42158618  1893
2023-181B               
1 58426U 23181B   23341.46298002 -.00000043  00000+0  15253-3 0  9990
2 58426  49.9585 110.1000 0010863 342.6668  17.3837 13.41397751  1880
2023-181C               
1 58427U 23181C   23341.45962194  .00000016  00000+0  25840-3 0  9992
2 58427  49.9585 110.0835 0010880 331.9162  28.1127 13.41401093  1893
COSMOS 2572             
1 58435U 23182A   23341.32984827  .00076952  39286-5  25975-3 0  9990
2 58435  96.6236  83.2030 0015057   7.1415 353.0071 15.89878539  1824
SL-4 R/B                
1 58436U 23182B   23341.26999041  .00070296  35708-5  24425-3 0  9997
2 58436  96.6254  83.1444 0011560  22.3475 337.8301 15.89399108  1807
STARLINK-30869          
1 58437U 23183A   23341.50001157 -.00640420  00000+0 -25740-2 0  9993
2 58437  43.0043 211.1366 0001950 273.0827  74.1900 15.86962170  2735
STARLINK-30969          
1 58438U 23183B   23341.16667824 -.00609903  00000+0 -23986-2 0  9996
2 58438  43.0043 213.2069 0001790 281.7455 314.9888 15.87331475  2687
STARLINK-30951          
1 58439U 23183C   23341.16667824 -.00637193  00000+0 -24908-2 0  9994
2 58439  43.0042 213.1890 0001844 278.1884 325.5864 15.87514341  2670
STARLINK-30950          
1 58440U 23183D   23341.50001157 -.00669457  00000+0 -26774-2 0  9996
2 58440  43.0042 211.1186 0001953 273.6138  81.0857 15.87128163  2737
STARLINK-30942          
1 58441U 23183E   23341.16667824 -.00668304  00000+0 -25983-2 0  9999
2 58441  43.0042 213.1714 0001697 284.4141 326.3621 15.87694363  2673
STARLINK-30959          
1 58442U 23183F   23341.50001157 -.00698285  00000+0 -27804-2 0  9994
2 58442  43.0039 211.1002 0001980 272.2643  89.6308 15.87282171  2733
STARLINK-30971          
1 58443U 23183G   23341.16667824 -.00698574  00000+0 -26989-2 0  9990
2 58443  43.0040 213.1522 0001905 281.0427 337.2755 15.87886908  2679
STARLINK-30963          
1 58444U 23183H   23341.16667824 -.00715356  00000+0 -27575-2 0  9991
2 58444  43.0040 213.1437 0001907 282.4872 339.2200 15.87969705  2670
STARLINK-30961          
1 58445U 23183J   23341.16667824 -.00729212  00000+0 -28029-2 0  9993
2 58445  43.0038 213.1346 0002128 279.8888 345.3732 15.88055649  2683
STARLINK-30975          
1 58446U 23183K   23341.50001157 -.00760334  00000+0 -30023-2 0  9990
2 58446  43.0039 211.0625 0002129 268.6266 108.1158 15.87588943  2739
STARLINK-30976          
1 58447U 23183L   23341.50001157 -.01028532  00000+0 -37865-2 0  9990
2 58447  43.0038 210.9497 0001848 275.0611 146.3248 15.89584325  2733
STARLINK-30926          
1 58448U 23183M   23341.50001157 -.00748900  00000+0 -25414-2 0  9995
2 58448  43.0037 210.8896 0002038 267.4963 177.6900 15.90543818  2738
STARLINK-30943          
1 58449U 23183N   23341.50001157 -.00311993  40785-4 -76385-3 0  9997
2 58449  43.0035 210.8550 0002057 256.7782 202.1335 15.95041916  2738
STARLINK-30946          
1 58450U 23183P   23341.50001157 -.00809678  00000+0 -31825-2 0  9991
2 58450  43.0036 211.0351 0001823 274.1623 113.3012 15.87795667  2736
STARLINK-30944          
1 58451U 23183Q   23341.50001157 -.00826651  00000+0 -32450-2 0  9997
2 58451  43.0036 211.0264 0001691 274.5644 116.4314 15.87861419  2615
STARLINK-30928          
1 58452U 23183R   23341.50001157 -.00841414  00000+0 -32970-2 0  9999
2 58452  43.0036 211.0170 0002163 267.6819 126.9475 15.87926184  2732
STARLINK-30957          
1 58453U 23183S   23341.50001157 -.00857261  00000+0 -33562-2 0  9995
2 58453  43.0038 211.0090 0001842 271.7930 126.1185 15.87982724  2731
STARLINK-30966          
1 58454U 23183T   23341.50001157 -.00873337  00000+0 -34146-2 0  9997
2 58454  43.0035 210.9995 0001805 274.3997 127.1594 15.88046185  2730
STARLINK-30935          
1 58455U 23183U   23341.50001157 -.00891500  00000+0 -34824-2 0  9993
2 58455  43.0038 210.9909 0001701 273.2069 131.8928 15.88107047  2730
STARLINK-30960          
1 58456U 23183V   23341.50001157 -.00925313  00000+0 -36074-2 0  9993
2 58456  43.0035 210.9728 0001779 272.9184 139.2534 15.88222575  2735
STARLINK-30958          
1 58457U 23183W   23341.50001157 -.00908044  00000+0 -35428-2 0  9998
2 58457  43.0037 210.9818 0001946 273.1165 135.5449 15.88165975  2617
STARLINK-30962          
1 58458U 23183X   23341.50001157 -.00944870  00000+0 -36801-2 0  9992
2 58458  43.0039 210.9635 0001899 271.5205 144.4735 15.88285257  2524
STARLINK-30977          
1 58459U 23183Y   23340.91667824 -.00987639  00000+0 -36202-2 0  9991
2 58459  43.0037 214.5703 0001630 280.9016  37.3661 15.89578276  2431
PROGRESS-MS 25          
1 58460U 23184A   23340.60787931  .00014425  00000+0  25819-3 0  9997
2 58460  51.6412 194.5256 0001226  15.4614  15.0071 15.50228530428535
GNOMES-4                
1 58462U 23185A   23341.47225474  .00006275  00000+0  48678-3 0  9997
2 58462  97.6436  46.1727 0011107 225.5862 134.4454 15.01675696   853
2023-185B               
1 58463U 23185B   23341.47200674  .00003010  00000+0  23567-3 0  9997
2 58463  97.6482  46.1764 0012757 231.0498 128.9591 15.01716931   853
2023-185C               
1 58464U 23185C   23341.47051521  .00004267  00000+0  32882-3 0  9998
2 58464  97.6469  46.1778 0009776 234.7312 125.2999 15.02120867   856
2023-185D               
1 58465U 23185D   23341.48458926  .00006537  00000+0  34290-3 0  9997
2 58465  97.4545  45.9398 0009692 232.8324 127.2025 15.16048083   872
UHETSAT                 
1 58466U 23185E   23341.48342733  .00003077  00000+0  16194-3 0  9995
2 58466  97.4545  45.9407 0011239 232.3069 127.7146 15.16331771   873
2023-185F               
1 58467U 23185F   23341.48270766  .00006394  00000+0  33057-3 0  9994
2 58467  97.4529  45.9374 0011979 234.9145 125.0965 15.16549789   873
SPIRIT                  
1 58468U 23185G   23341.48212368  .00003930  00000+0  20375-3 0  9991
2 58468  97.4542  45.9416 0012703 232.3676 127.6404 15.16686649   876
2023-185H               
1 58469U 23185H   23341.47195851  .00002678  00000+0  21027-3 0  9991
2 58469  97.6444  46.1742 0010871 228.1129 131.9169 15.01724707   851
ENSO (ROBUSTA 1E)       
1 58470U 23185J   23341.48141869  .00008339  00000+0  42545-3 0  9992
2 58470  97.4555  45.9475 0013316 229.8610 130.1457 15.16907621   871
2023-185K               
1 58471U 23185K   23341.48147307  .00010079  00000+0  51341-3 0  9994
2 58471  97.4554  45.9474 0013152 230.0701 129.9378 15.16908684   871
EIRSAT-1                
1 58472U 23185L   23341.48161532  .00008644  00000+0  44155-3 0  9991
2 58472  97.4549  45.9451 0013096 231.0184 128.9883 15.16856643   871
2023-187A               
1 58496U 23187A   23341.40001879  .00001762  00000+0  24900-3 0  9998
2 58496  98.0086  53.4871 0011369 261.3812  98.6110 14.78394485   475
2023-187B               
1 58497U 23187B   23341.40035148  .00001422  00000+0  20307-3 0  9995
2 58497  98.0103  53.4868 0011285 257.5566 102.4382 14.78240326   460
2023-187C               
1 58498U 23187C   23341.40015907  .00001595  00000+0  22636-3 0  9995
2 58498  98.0090  53.4870 0011145 259.7712 100.2242 14.78329803   460
2023-187D               
1 58499U 23187D   23341.45002470  .00001354  00000+0  15821-3 0  9993
2 58499  98.1464  53.7921 0038849 345.6888  14.3222 14.86399474   470
S-STEP                  
1 58500U 23188A   23340.89531150  .00000953  00000+0  16859-3 0  9992
2 58500  46.9832 117.8896 0008465 333.7590  26.2872 14.75105478   396
TLV R/B                 
1 58501U 23188B   23340.76851491  .00003795  00000+0  18745-3 0  9995
2 58501  46.9158 117.7708 0162072  18.7568 341.9217 15.09335548   378
2023-189A               
1 58502U 23189A   23341.14237240  .00002140  00000+0  10000-3 0  9999
2 58502  97.4651 343.8639 0012517 279.8230 145.0784 15.20827296   323
2023-189B               
1 58503U 23189B   23341.14155293  .00001137  00000+0  54212-4 0  9996
2 58503  97.4635 343.8634 0013032 284.3657 138.0377 15.21086793   328
2023-189C               
1 58504U 23189C   23341.14117311  .00001207  00000+0  55817-4 0  9996
2 58504  97.4652 343.8665 0016667 292.4996 134.7965 15.22009526   321
2023-190A               
1 58505U 23190A   23341.18206019  .00000018  00000+0  00000+0 0  9995
2 58505  86.4992 297.6629 0008809 285.4335 267.8187 13.94553235   187
2023-190B               
1 58506U 23190B   23341.15949090  .00000056  00000+0  00000+0 0  9998
2 58506  86.5828 297.6577 0400616  10.1880 104.4780 14.76421635   194
2023-190C               
1 58507U 23190C   23341.15524929  .00000056  00000+0  00000+0 0  9999
2 58507  86.5849 297.6588 0400467  10.3063  81.8781 14.76458328   153
